asset,month,operation_count,total_value_brl,average_value_brl
EOS,2019-10-01,899,561582.6600000006,624.6748164627371
EOS,2019-11-01,904,544666.12,602.5067699115044
EOS,2019-12-01,299,249814.8099999999,835.5010367892974
EOS,2020-01-01,1577,1010211.6700000011,640.5907863031078
EOS,2020-02-01,1554,1035590.77,666.4033268983269
EOS,2020-03-01,965,665848.9099999999,689.9988704663211
EOS,2020-04-01,1597,772411.2899999988,483.6639261114582
EOS,2020-05-01,5718,3045963.0899999947,532.6972875131155
EOS,2020-06-01,3548,1977796.8500000034,557.4399239007902
EOS,2020-07-01,4876,2720854.750000003,558.0095877768669
EOS,2020-08-01,9401,5885922.079999972,626.0953175194098
EOS,2020-09-01,5016,2989514.8300000015,595.9957795055824
EOS,2020-10-01,4096,2540116.100000001,620.1455322265628
EOS,2020-11-01,9669,6699629.379999967,692.89785706898
EOS,2020-12-01,7969,5520053.909999956,692.6909160496871
EOS,2021-01-01,20076,10022457.28999988,499.22580643553897
EOS,2021-02-01,26303,15633632.359999828,594.3668919895003
EOS,2021-03-01,14867,8160833.139999961,548.9226568910984
EOS,2021-04-01,39990,25191471.43999992,629.944272068015
EOS,2021-05-01,90735,69262913.76000063,763.353874028772
EOS,2021-06-01,15604,7510564.789999971,481.32304473211815
EOS,2021-07-01,10130,4233803.2799999975,417.9470167818359
EOS,2021-08-01,18010,10928467.809999952,606.7999894503027
EOS,2021-09-01,14997,8763916.179999886,584.3779542575106
EOS,2021-10-01,13056,8938253.90999991,684.6089085477873
EOS,2021-11-01,8196,4815499.679999983,587.5426647144928
EOS,2021-12-01,5903,2420445.580000002,410.0365204133495
EOS,2022-01-01,4273,1499487.8899999997,350.9215750058506
EOS,2022-02-01,3405,741168.6100000001,217.67066372980912
EOS,2022-03-01,3433,923251.1100000002,268.93420040780666
EOS,2022-04-01,2941,587063.1600000006,199.61345120707264
EOS,2022-05-01,4488,550386.6500000012,122.63517156862771
EOS,2022-06-01,2369,228353.65999999992,96.39242718446599
EOS,2022-07-01,2786,323981.6600000002,116.28918162239778
EOS,2022-08-01,4914,1240193.4799999995,252.37962555962545
EOS,2022-09-01,4367,686693.1499999998,157.2459697732997
EOS,2022-10-01,1980,229460.9299999998,115.88935858585847
EOS,2022-11-01,1470,164207.93999999997,111.70608163265304
EOS,2022-12-01,1257,114610.87000000001,91.17809864757359
EOS,2023-01-01,1907,164465.70999999996,86.24316203460931
EOS,2023-02-01,2030,299464.84999999986,147.51963054187186
EOS,2023-03-01,3310,576702.7100000004,174.23042598187325
EOS,2023-04-01,1606,267803.01999999996,166.75156911581567
EOS,2023-05-01,1058,114483.09000000001,108.20707939508507
EOS,2023-06-01,2346,199915.12000000008,85.21531116794547
EOS,2023-07-01,2021,133644.12000000005,66.12771895101437
EOS,2023-08-01,1480,124005.61000000002,83.78757432432434
EOS,2023-09-01,1334,56510.589999999975,42.36176161919039
EOS,2023-10-01,1457,100002.40999999999,68.63583390528483
EOS,2023-11-01,1937,237772.0199999999,122.75272070211662
EOS,2023-12-01,2984,336844.25,112.88346179624665
EOS,2024-01-01,9843,245552.8700000001,24.946954180635995
EOS,2024-02-01,6274,511314.3900000005,81.49735256614608
EOS,2024-03-01,9238,1595059.0699999996,172.66281337951932
EOS,2024-04-01,6038,699671.0399999984,115.87794633984737
EOS,2024-05-01,3038,462889.44999999966,152.36650757077012
EOS,2024-06-01,2105,336716.6700000001,159.96041330166275
EOS,2024-07-01,3249,279639.4099999999,86.06937827023697
EOS,2024-08-01,2862,283991.15,99.22821453529002
EOS,2024-09-01,1327,90128.90999999999,67.91929917106253
EOS,2024-10-01,1968,256658.13000000012,130.4157164634147
EOS,2024-11-01,4871,959715.3299999998,197.02634571956474
EOS,2024-12-01,6954,2069044.8499999994,297.5330529191831
EOS,2025-01-01,3953,707945.0900000008,179.09058689602853
EOS,2025-02-01,1948,263677.9700000001,135.35830082135527
EOS,2025-03-01,1954,213856.71999999994,109.44560900716476
EOS,2025-04-01,3012,417015.5400000001,138.45137450199206
EOS,2025-05-01,1978,266767.63,134.86735591506573
EOS,2025-06-01,522,67770.51999999999,129.8285823754789
EOS,2025-07-01,729,61865.94000000006,84.86411522633753
EOS,2025-08-01,305,41409.55999999999,135.76904918032784
EOS,2025-09-01,14,2220.92,158.63714285714286
EOS,2025-10-01,8,1511.68,188.96
EOS,2025-11-01,11,781.0799999999999,71.00727272727272
EOS,2025-12-01,1,150.0,150.0
ETC,2019-08-01,13,972.03,74.77153846153846
ETC,2019-09-01,6,897.14,149.52333333333334
ETC,2019-11-01,8,135.51000000000002,16.938750000000002
ETC,2019-12-01,2,12.899999999999999,6.449999999999999
ETC,2020-01-01,6,78599.23,13099.871666666666
ETC,2020-02-01,1110,903952.2300000002,814.3713783783786
ETC,2020-03-01,1968,1615611.3399999982,820.9407215447145
ETC,2020-04-01,816,448907.31000000035,550.1315073529416
ETC,2020-05-01,2429,1785267.3999999953,734.9804034582113
ETC,2020-06-01,751,529575.4600000004,705.1603994673774
ETC,2020-07-01,859,480178.1900000005,558.9967287543661
ETC,2020-08-01,1350,742834.0599999991,550.2474518518512
ETC,2020-09-01,580,352225.80999999994,607.2858793103447
ETC,2020-10-01,563,228606.16000000015,406.0500177619896
ETC,2020-11-01,1390,644611.7999999998,463.7494964028776
ETC,2020-12-01,1054,535644.8799999994,508.2019734345346
ETC,2021-01-01,3009,1843052.310000002,612.5132303090734
ETC,2021-02-01,6914,5505447.910000015,796.2753702632361
ETC,2021-03-01,3574,2211676.690000001,618.8239199776164
ETC,2021-04-01,16948,18858159.790000062,1112.7070916922387
ETC,2021-05-01,53113,93487047.37000024,1760.1537734641283
ETC,2021-06-01,4825,5441897.440000003,1127.8543917098452
ETC,2021-07-01,3194,3375986.429999993,1056.9775923606742
ETC,2021-08-01,4560,5176176.310000015,1135.1263837719332
ETC,2021-09-01,2035,1493613.049999999,733.9621867321863
ETC,2021-10-01,1952,1560735.1199999999,799.5569262295081
ETC,2021-11-01,1783,1350596.9300000006,757.485659001683
ETC,2021-12-01,844,383831.3299999998,454.7764573459713
ETC,2022-01-01,730,329471.67000000057,451.3310547945213
ETC,2022-02-01,933,355605.44999999984,381.14196141479084
ETC,2022-03-01,2564,1610311.27,628.0465171606864
ETC,2022-04-01,763,246589.68999999997,323.1843905635648
ETC,2022-05-01,742,245235.15000000014,330.50559299191394
ETC,2022-06-01,511,116172.43000000004,227.34330724070458
ETC,2022-07-01,5564,3070231.8000000007,551.8029834651331
ETC,2022-08-01,5999,3656486.2200000067,609.5159559926666
ETC,2022-09-01,4638,2660806.6400000053,573.696990081933
ETC,2022-10-01,1108,451019.2900000004,407.0571209386285
ETC,2022-11-01,1458,577354.03,395.99041838134434
ETC,2022-12-01,286,46508.979999999996,162.61881118881118
ETC,2023-01-01,683,224324.68999999994,328.44024890190326
ETC,2023-02-01,416,107230.48000000003,257.765576923077
ETC,2023-03-01,439,107576.44000000009,245.0488382687929
ETC,2023-04-01,331,74790.76,225.95395770392747
ETC,2023-05-01,271,68076.54999999999,251.20498154981544
ETC,2023-06-01,304,80539.01,264.9309539473684
ETC,2023-07-01,345,55456.069999999985,160.74223188405793
ETC,2023-08-01,157,25744.29,163.9763694267516
ETC,2023-09-01,202,30305.95,150.02945544554456
ETC,2023-10-01,219,51935.90999999999,237.1502739726027
ETC,2023-11-01,442,65566.73,148.3410180995475
ETC,2023-12-01,653,132836.47,203.42491577335375
ETC,2024-01-01,748,185293.40999999997,247.7184625668449
ETC,2024-02-01,3749,1758617.6699999925,469.08980261402843
ETC,2024-03-01,8278,2323266.049999992,280.65547837641844
ETC,2024-04-01,4581,894592.9699999995,195.2833376991922
ETC,2024-05-01,3871,727217.7599999994,187.86302247481257
ETC,2024-06-01,2949,455131.1700000003,154.33406917599194
ETC,2024-07-01,2815,685934.3899999975,243.6711865008872
ETC,2024-08-01,2076,368374.18000000005,177.44421001926784
ETC,2024-09-01,1696,248446.56000000006,146.48971698113212
ETC,2024-10-01,2001,384210.9900000002,192.00949025487267
ETC,2024-11-01,7058,1946382.829999997,275.76974071975025
ETC,2024-12-01,10767,5100886.889999987,473.7519169685137
ETC,2025-01-01,4684,1134110.5100000012,242.1243616567039
ETC,2025-02-01,2278,312227.0199999999,137.0619051799824
ETC,2025-03-01,2128,263273.2799999999,123.7186466165413
ETC,2025-04-01,1907,286345.0800000001,150.1547351861563
ETC,2025-05-01,45497,14068356.880000073,309.21504450843076
ETC,2025-06-01,16002,2933192.529999955,183.3016204224444
ETC,2025-07-01,37409,21040182.0400006,562.4363666497527
ETC,2025-08-01,25885,13435827.140000207,519.0584176163882
ETC,2025-09-01,15686,9275284.540000059,591.3097373454073
ETC,2025-10-01,18833,11525526.970000168,611.9857149684154
ETC,2025-11-01,16608,10175093.920000035,612.6622061657054
ETC,2025-12-01,994,359180.57000000024,361.34866197183123
ETC,2026-01-01,8776,2359851.0699999877,268.8982531905182
ETC,2026-02-01,7404,1525809.4899999737,206.07907752565825
ETC,2026-03-01,7755,1526182.4799999772,196.79980399741808
ETC,2026-04-01,7688,2442403.579999996,317.6903720083241
ETC,2026-05-01,7899,1344316.4599999895,170.18818331434227
ETC,2026-06-01,7542,1374520.619999979,182.24882259347373
ETH,2019-08-01,67935,30053333.100000065,442.38364760432864
ETH,2019-09-01,65717,29727721.47000006,452.3596857738494
ETH,2019-10-01,49856,24631908.089999862,494.0610576460178
ETH,2019-11-01,38283,19589878.659999847,511.7122132539207
ETH,2019-12-01,29514,12806084.510000259,433.8986416615931
ETH,2020-01-01,51229,26052891.82999976,508.55749341192995
ETH,2020-02-01,95610,84364489.20000127,882.3814370881839
ETH,2020-03-01,93773,74764107.71000016,797.2882141981185
ETH,2020-04-01,134671,163608125.68000078,1214.872731917048
ETH,2020-05-01,164542,106422530.50000027,646.7803387584948
ETH,2020-06-01,69299,49180424.14999996,709.6844709158856
ETH,2020-07-01,95612,82571201.32000022,863.6070924151803
ETH,2020-08-01,148239,219748779.58000258,1482.395183318847
ETH,2020-09-01,182140,176276255.53000036,967.8063881080507
ETH,2020-10-01,82154,102464773.10000013,1247.228048542982
ETH,2020-11-01,187275,268411338.77000254,1433.2470365505408
ETH,2020-12-01,196485,256059322.27000043,1303.200357635445
ETH,2021-01-01,765633,1600727829.7800438,2090.7247072423
ETH,2021-02-01,712483,1669961402.6001878,2343.8614010442184
ETH,2021-03-01,463158,994364848.980056,2146.9236178152078
ETH,2021-04-01,691422,1596674274.4201484,2309.2616006146004
ETH,2021-05-01,1077773,3488066867.3807344,3236.3650484663603
ETH,2021-06-01,360074,1061928154.3199878,2949.194205413298
ETH,2021-07-01,290156,744441143.9899769,2565.6582803387723
ETH,2021-08-01,506922,1419152024.4100013,2799.5471185113315
ETH,2021-09-01,441258,1533351940.3100204,3474.955559581969
ETH,2021-10-01,535486,1625216319.7100654,3035.0304577711936
ETH,2021-11-01,426228,1336195514.750006,3134.9313389782133
ETH,2021-12-01,1074002,1285141305.0700808,1196.5911656310516
ETH,2022-01-01,1024140,1022908288.2500497,998.7973209229692
ETH,2022-02-01,768981,913046479.8200374,1187.3459549976362
ETH,2022-03-01,739118,607428963.8900429,821.8294831001855
ETH,2022-04-01,625811,434352399.5500262,694.063222842082
ETH,2022-05-01,669301,689536320.3998474,1030.2335128736509
ETH,2022-06-01,897378,615268905.2900345,685.629584511805
ETH,2022-07-01,1781869,670562903.9899586,376.32559070838465
ETH,2022-08-01,1488412,642233907.7199559,431.48933744148525
ETH,2022-09-01,1221190,527360241.5599885,431.8412708587431
ETH,2022-10-01,774262,288544637.00999945,372.67053918440973
ETH,2022-11-01,834972,498960845.80000734,597.577937703309
ETH,2022-12-01,319379,178050626.72000116,557.4900877014493
ETH,2023-01-01,771368,271973314.3400007,352.585684575975
ETH,2023-02-01,607454,240753945.81000295,396.3328018417904
ETH,2023-03-01,820275,364155182.7900068,443.94280307214876
ETH,2023-04-01,645273,277166782.8000018,429.5341395037477
ETH,2023-05-01,473126,199161611.2400026,420.94835464549107
ETH,2023-06-01,440762,232533325.45000106,527.5711732182018
ETH,2023-07-01,447886,164948433.8900011,368.28218316714765
ETH,2023-08-01,535246,272272120.86000407,508.68595161851573
ETH,2023-09-01,483644,138733050.4100024,286.8495223966438
ETH,2023-10-01,600541,243458129.55000713,405.3980153728174
ETH,2023-11-01,691414,360463102.500009,521.3419203256067
ETH,2023-12-01,767078,402423828.0200031,524.6191756509809
ETH,2024-01-01,978430,566395835.0500016,578.8823268399391
ETH,2024-02-01,1108732,723043323.9900787,652.1353437891922
ETH,2024-03-01,2081532,1783609076.1500683,856.8732434332348
ETH,2024-04-01,1623240,1192886512.979963,734.8799394913649
ETH,2024-05-01,1105158,845784492.6900213,765.3064020619869
ETH,2024-06-01,1088338,718001218.4500321,659.7226398876379
ETH,2024-07-01,1051364,869282779.660027,826.8142904455802
ETH,2024-08-01,1031151,1276871643.5900018,1238.2974400354574
ETH,2024-09-01,845581,909809653.9600234,1075.9580146195615
ETH,2024-10-01,949417,1026375893.1400317,1081.0591058934394
ETH,2024-11-01,2175664,1992853710.1100395,915.9749437918904
ETH,2024-12-01,2552856,2270612053.1300464,889.43992654895
ETH,2025-01-01,1804671,1427396029.3400505,790.9452910475375
ETH,2025-02-01,1191346,1216391555.5700047,1021.0229065023971
ETH,2025-03-01,1214615,1086468462.259983,894.496167312262
ETH,2025-04-01,882226,864680253.9300078,980.1119598946391
ETH,2025-05-01,1251504,1586940952.700006,1268.02707198699
ETH,2025-06-01,894939,1254341719.560089,1401.5946556805427
ETH,2025-07-01,1281276,2136917221.8999388,1667.8039875092788
ETH,2025-08-01,1431179,2740626885.60994,1914.9434736045876
ETH,2025-09-01,955000,1238815490.3200088,1297.1889950994855
ETH,2025-10-01,1077096,1597323430.6299543,1482.9907739235448
ETH,2025-11-01,928414,1144412315.1399176,1232.6530137847099
ETH,2025-12-01,557324,616520161.5800058,1106.2149872964483
ETH,2026-01-01,792699,728472793.1900127,918.977812751136
ETH,2026-02-01,709242,747024309.3299875,1053.2713930223922
ETH,2026-03-01,659747,656953717.1499786,995.7661302741485
ETH,2026-04-01,606905,543256521.9400065,895.1261267249512
ETH,2026-05-01,518159,386160312.100003,745.2544722758902
ETH,2026-06-01,499516,417892314.439996,836.594452309828
FIL,2021-02-01,7,14230.94,2032.9914285714287
FIL,2021-03-01,64,32895.09,513.98578125
FIL,2021-04-01,36,92512.01000000001,2569.778055555556
FIL,2021-05-01,4,43219.880000000005,10804.970000000001
FIL,2021-06-01,14,17600.06,1257.1471428571429
FIL,2021-07-01,925,423866.68,458.23424864864865
FIL,2021-08-01,1886,1179801.3599999992,625.5574549310707
FIL,2021-09-01,3933,5025161.480000009,1277.6917060767885
FIL,2021-10-01,2078,2311016.130000001,1112.134807507219
FIL,2021-11-01,1097,1014167.4999999998,924.4917958067455
FIL,2021-12-01,11799,4665465.079999991,395.411906093736
FIL,2022-01-01,6946,2591183.6099999915,373.04687733947475
FIL,2022-02-01,3711,43318875.330000006,11673.10033144705
FIL,2022-03-01,6949,4478815.250000011,644.5265865592188
FIL,2022-04-01,5823,1690918.6399999978,290.3861652069376
FIL,2022-05-01,3735,1423361.1899999995,381.0873333333332
FIL,2022-06-01,2453,589248.2699999983,240.2153567060735
FIL,2022-07-01,4862,1271204.7399999974,261.45716577540054
FIL,2022-08-01,8637,3138483.380000015,363.3765636216296
FIL,2022-09-01,2820,865211.3699999984,306.8125425531909
FIL,2022-10-01,1195,202731.50000000023,169.64979079497928
FIL,2022-11-01,1418,300651.7399999999,212.02520451339907
FIL,2022-12-01,1848,219849.85000000006,118.96636904761908
FIL,2023-01-01,1996,667447.3999999994,334.3924849699396
FIL,2023-02-01,5090,1692530.0999999987,332.5206483300587
FIL,2023-03-01,3469,1136862.139999999,327.7204208705676
FIL,2023-04-01,1256,335326.84000000014,266.9799681528664
FIL,2023-05-01,972,243945.86000000004,250.97310699588482
FIL,2023-06-01,1978,518623.59999999957,262.19595551061656
FIL,2023-07-01,1806,561327.0299999994,310.81230897009937
FIL,2023-08-01,1170,312435.0100000001,267.0384700854702
FIL,2023-09-01,907,164832.61999999997,181.73386990077174
FIL,2023-10-01,1201,319557.1,266.0758534554538
FIL,2023-11-01,1815,473778.0999999999,261.03476584022036
FIL,2023-12-01,3460,1156187.6699999983,334.1582861271671
FIL,2024-01-01,4760,1217394.6899999992,255.75518697478975
FIL,2024-02-01,7956,2597029.0799999973,326.4239668174959
FIL,2024-03-01,14902,6965433.209999994,467.41599852368773
FIL,2024-04-01,9402,2846592.64,302.76458625824296
FIL,2024-05-01,5494,1529974.3499999999,278.4809519475792
FIL,2024-06-01,4480,1938675.4200000004,432.74004910714297
FIL,2024-07-01,3868,1028413.1199999984,265.87722854188166
FIL,2024-08-01,3815,629710.1200000007,165.06163040629113
FIL,2024-09-01,2003,644169.0400000002,321.60211682476296
FIL,2024-10-01,2320,374133.8100000001,161.26457327586212
FIL,2024-11-01,5783,1799450.0199999982,311.1620300881892
FIL,2024-12-01,7798,3571209.829999999,457.9648409848678
FIL,2025-01-01,4773,1159908.4599999993,243.01455269222694
FIL,2025-02-01,2981,702959.5899999995,235.81334786984218
FIL,2025-03-01,2055,980928.3099999992,477.3373771289534
FIL,2025-04-01,1675,1323633.6,790.2290149253732
FIL,2025-05-01,2002,187041.2800000003,93.42721278721294
FIL,2025-06-01,1498,171390.00000000006,114.41255006675571
FIL,2025-07-01,2106,429190.9300000001,203.7943637226971
FIL,2025-08-01,1580,232642.67,147.24219620253166
FIL,2025-09-01,1400,212990.5000000002,152.13607142857157
FIL,2025-10-01,1716,233405.4499999998,136.01716200466188
FIL,2025-11-01,3659,990677.7299999993,270.7509510795297
FIL,2025-12-01,1667,203098.13000000015,121.83451109778053
FIL,2026-01-01,2106,214402.6399999998,101.80562203228861
FIL,2026-02-01,1337,62366.57000000001,46.64664921465969
FIL,2026-03-01,1107,46323.50000000003,41.84598012646796
FIL,2026-04-01,777,50778.69999999999,65.35225225225224
FIL,2026-05-01,1153,70621.57999999999,61.25028620988724
FIL,2026-06-01,1227,135994.45999999985,110.83493072534625
ICP,2021-05-01,36,206895.45,5747.095833333334
ICP,2021-06-01,34,14624.25,430.125
ICP,2021-07-01,31,78574.98999999999,2534.677096774193
ICP,2021-08-01,125,334944.1,2679.5528
ICP,2021-09-01,73,67901.94,930.1635616438357
ICP,2021-10-01,3027,2023494.079999998,668.481691443673
ICP,2021-11-01,2177,1542806.1299999978,708.6844878272842
ICP,2021-12-01,16026,7340101.510000103,458.012074753532
ICP,2022-01-01,38506,23938292.440000203,621.6769448917105
ICP,2022-02-01,7444,3075309.710000006,413.1259685652883
ICP,2022-03-01,6705,2703935.9100000025,403.271574944072
ICP,2022-04-01,4805,1351869.0399999984,281.34631425598303
ICP,2022-05-01,9352,1922022.8200000003,205.5199764756202
ICP,2022-06-01,5682,1891476.3800000001,332.8891904259064
ICP,2022-07-01,4911,1186694.7399999988,241.64014253716124
ICP,2022-08-01,3361,870696.8299999995,259.0588604581968
ICP,2022-09-01,1819,380289.7200000002,209.0652666300166
ICP,2022-10-01,1758,281845.51999999984,160.321683731513
ICP,2022-11-01,2131,320869.6599999999,150.57234162365083
ICP,2022-12-01,1668,177130.4899999999,106.1933393285371
ICP,2023-01-01,3007,439138.17999999906,146.0386365147985
ICP,2023-02-01,5122,1071773.4399999997,209.24901210464657
ICP,2023-03-01,2767,485035.25000000035,175.29282616552234
ICP,2023-04-01,3374,882772.7,261.63980438648485
ICP,2023-05-01,2644,507050.22999999975,191.77391452344924
ICP,2023-06-01,2166,272817.5800000005,125.95456140350899
ICP,2023-07-01,2288,266459.59000000055,116.45961101398625
ICP,2023-08-01,1934,206302.6100000003,106.67146328852135
ICP,2023-09-01,1708,112050.6400000001,65.60341920374714
ICP,2023-10-01,1822,237708.10000000024,130.4654774972559
